Gene.ID	ensembl_gene_id	position	hgnc_symbol	percentage_gc_content	gene.length
ENSG00000196305.17	ENSG00000196305	17	IARS	41.23	7401
ENSG00000279007.1	ENSG00000279007	1		49.33	375
ENSG00000281156.1	ENSG00000281156	1	MIR3651	53.33	90
ENSG00000239183.1	ENSG00000239183	1	SNORA84	55.64	133
ENSG00000198000.11	ENSG00000198000	11	NOL8	38.87	8056
ENSG00000188312.13	ENSG00000188312	13	CENPP	40.03	9794
ENSG00000229530.1	ENSG00000229530	1		43.42	913
ENSG00000106809.10	ENSG00000106809	10	OGN	37	3321
ENSG00000127083.7	ENSG00000127083	7	OMD	36.07	2449
ENSG00000106819.11	ENSG00000106819	11	ASPN	38.34	2470
ENSG00000106823.12	ENSG00000106823	12	ECM2	38.89	4916
ENSG00000264158.1	ENSG00000264158	1	MIR4670	45.33	75
ENSG00000225551.1	ENSG00000225551	1		45.45	132
ENSG00000127080.9	ENSG00000127080	9	IPPK	47.93	5166
ENSG00000213669.2	ENSG00000213669	2		43.23	465
ENSG00000185963.13	ENSG00000185963	13	BICD2	51.35	6427
ENSG00000187984.12	ENSG00000187984	12	ANKRD19P	40.62	2947
ENSG00000252772.1	ENSG00000252772	1	RNU6-714P	41.75	103
ENSG00000226721.2	ENSG00000226721	2	EEF1DP2	58.72	843
ENSG00000275318.1	ENSG00000275318	1		35.56	734
ENSG00000127081.13	ENSG00000127081	13	ZNF484	39.28	4031
ENSG00000226668.5	ENSG00000226668	5		49.28	4835
ENSG00000232843.2	ENSG00000232843	2	SNX18P2	50.5	808
ENSG00000188101.5	ENSG00000188101	5	ALOX15P2	50.33	1897
ENSG00000127084.17	ENSG00000127084	17	FGD3	49.46	5890
ENSG00000157303.10	ENSG00000157303	10	SUSD3	52.27	1263
ENSG00000223446.1	ENSG00000223446	1		62.61	238
ENSG00000165233.17	ENSG00000165233	17	CARD19	49.96	3081
ENSG00000131669.9	ENSG00000131669	9	NINJ1	59.68	2648
ENSG00000203364.2	ENSG00000203364	2		44.1	410
ENSG00000165238.16	ENSG00000165238	16	WNK2	52.37	13198
ENSG00000204352.2	ENSG00000204352	2	C9orf129	48.14	1154
ENSG00000200570.1	ENSG00000200570	1	RNU6-829P	37.5	112
ENSG00000201074.1	ENSG00000201074	1		41.07	112
ENSG00000237385.1	ENSG00000237385	1		44.26	641
ENSG00000227603.1	ENSG00000227603	1		37.82	691
ENSG00000188938.15	ENSG00000188938	15	FAM120AOS	50.78	3717
ENSG00000048828.16	ENSG00000048828	16	FAM120A	42.4	7204
ENSG00000197724.10	ENSG00000197724	10	PHF2	51.51	5569
ENSG00000265347.1	ENSG00000265347	1	MIR4291	67.69	65
ENSG00000231990.1	ENSG00000231990	1		46.12	391
ENSG00000131668.13	ENSG00000131668	13	BARX1	66.14	1777
ENSG00000235601.1	ENSG00000235601	1	BARX1-AS1	59.73	1704
ENSG00000158079.14	ENSG00000158079	14	PTPDC1	39.39	6342
ENSG00000227666.1	ENSG00000227666	1	CYCSP24	43.67	316
ENSG00000269946.1	ENSG00000269946	1		40.89	235
ENSG00000199165.2	ENSG00000199165	2	MIRLET7A1	42.5	80
ENSG00000199072.2	ENSG00000199072	2	MIRLET7F1	40.23	87
ENSG00000269929.1	ENSG00000269929	1		36.45	1435
ENSG00000230262.6	ENSG00000230262	6	MIRLET7DHG	41.19	1319
ENSG00000199133.2	ENSG00000199133	2	MIRLET7D	48.28	87
ENSG00000175787.16	ENSG00000175787	16	ZNF169	41.54	5286
ENSG00000237679.2	ENSG00000237679	2	VDAC1P11	46.13	852
ENSG00000130950.13	ENSG00000130950	13	NUTM2F	58.09	2561
ENSG00000232063.1	ENSG00000232063	1		44.86	2162
ENSG00000224815.3	ENSG00000224815	3		39.53	387
ENSG00000282886.1	ENSG00000282886	1		49.09	330
ENSG00000148110.15	ENSG00000148110	15	MFSD14B	40.66	3428
ENSG00000278486.1	ENSG00000278486	1	YRDCP1	53.34	643
ENSG00000224245.1	ENSG00000224245	1		38.52	501
ENSG00000202445.1	ENSG00000202445	1	RNU6-669P	40.19	107
ENSG00000231806.2	ENSG00000231806	2	PCAT7	44.34	1164
ENSG00000130957.4	ENSG00000130957	4	FBP2	45.28	1305
ENSG00000165140.9	ENSG00000165140	9	FBP1	48.66	1668
ENSG00000148120.14	ENSG00000148120	14	C9orf3	42.89	10742
ENSG00000252153.1	ENSG00000252153	1	MIR2278	58.33	96
ENSG00000230815.1	ENSG00000230815	1		39.44	424
ENSG00000236095.1	ENSG00000236095	1		42.14	779
ENSG00000224764.1	ENSG00000224764	1		47.69	487
ENSG00000274115.1	ENSG00000274115	1	MIR6081	64.95	97
ENSG00000207563.1	ENSG00000207563	1	MIR23B	50.52	97
ENSG00000207864.2	ENSG00000207864	2	MIR27B	47.42	97
ENSG00000207617.3	ENSG00000207617	3	MIR3074	54.32	81
ENSG00000158169.11	ENSG00000158169	11	FANCC	41.78	9316
ENSG00000229065.1	ENSG00000229065	1		47.48	529
ENSG00000223849.1	ENSG00000223849	1		49.14	348
ENSG00000251884.1	ENSG00000251884	1	RNA5SP288	59.14	93
ENSG00000230221.2	ENSG00000230221	2		48.16	2473
ENSG00000271384.1	ENSG00000271384	1		44.28	673
ENSG00000213761.4	ENSG00000213761	4	MT1P1	60.66	183
ENSG00000237857.2	ENSG00000237857	2	NA	NA	NA
ENSG00000185920.15	ENSG00000185920	15	PTCH1	47.49	16591
ENSG00000271314.1	ENSG00000271314	1		51.32	456
ENSG00000271155.1	ENSG00000271155	1		62.05	1402
ENSG00000271659.1	ENSG00000271659	1		41.18	476
ENSG00000229345.1	ENSG00000229345	1		49.48	395
ENSG00000228142.2	ENSG00000228142	2		43.57	512
ENSG00000227358.1	ENSG00000227358	1		47.32	355
ENSG00000175611.11	ENSG00000175611	11	LINC00476	42.23	5100
ENSG00000268926.2	ENSG00000268926	2		47.22	2412
ENSG00000252847.1	ENSG00000252847	1	RNU2-46P	37.17	113
ENSG00000182150.15	ENSG00000182150	15	ERCC6L2	37.1	10352
ENSG00000199202.1	ENSG00000199202	1	RNA5SP289	47.45	137
ENSG00000237631.2	ENSG00000237631	2		44.82	569
ENSG00000225194.2	ENSG00000225194	2	LINC00092	56.64	2306
ENSG00000237212.1	ENSG00000237212	1		48.66	1577
ENSG00000201938.1	ENSG00000201938	1		44.79	96
ENSG00000275465.5	ENSG00000275465	5		46.27	2662
ENSG00000224546.2	ENSG00000224546	2	EIF4BP3	49.68	1850
ENSG00000130948.9	ENSG00000130948	9	HSD17B3	43.25	2056
ENSG00000265367.1	ENSG00000265367	1	NA	NA	NA
ENSG00000232283.1	ENSG00000232283	1		46.85	1072
ENSG00000207276.1	ENSG00000207276	1	RNU6-1160P	34.62	104
ENSG00000130958.11	ENSG00000130958	11	SLC35D2	43.92	2203
ENSG00000165244.6	ENSG00000165244	6	ZNF367	42.86	3646
ENSG00000238251.2	ENSG00000238251	2		39.69	514
ENSG00000130956.13	ENSG00000130956	13	HABP4	43.78	4056
ENSG00000081377.16	ENSG00000081377	16	CDC14B	42.84	10462
ENSG00000158122.11	ENSG00000158122	11	AAED1	43.4	3084
ENSG00000224848.1	ENSG00000224848	1		44.79	425
ENSG00000233820.2	ENSG00000233820	2		46.77	1488
ENSG00000280644.1	ENSG00000280644	1	NA	NA	NA
ENSG00000081386.12	ENSG00000081386	12	ZNF510	38.98	5921
ENSG00000196597.11	ENSG00000196597	11	ZNF782	38.77	4622
ENSG00000196312.11	ENSG00000196312	11	MFSD14C	44.07	3488
ENSG00000269907.1	ENSG00000269907	1		49.39	330
ENSG00000227257.1	ENSG00000227257	1		39.9	391
ENSG00000188152.12	ENSG00000188152	12	NUTM2G	57.58	3906
ENSG00000236745.2	ENSG00000236745	2	YRDCP2	53.43	642
ENSG00000136943.10	ENSG00000136943	10	CTSV	44.69	4700
ENSG00000197214.5	ENSG00000197214	5	TCEA1P1	43.75	880
ENSG00000228376.3	ENSG00000228376	3	GAS2L1P2	50.28	2262
ENSG00000228038.1	ENSG00000228038	1	VN1R51P	41.27	945
ENSG00000213612.3	ENSG00000213612	3	FAM220CP	51.38	831
ENSG00000277103.1	ENSG00000277103	1		50.44	801
ENSG00000159712.10	ENSG00000159712	10	ANKRD18CP	38.17	2980
ENSG00000252721.1	ENSG00000252721	1	RNU6-798P	40.78	103
ENSG00000242375.1	ENSG00000242375	1		35.99	474
ENSG00000188801.9	ENSG00000188801	9	ZNF322P1	40.86	1209
ENSG00000203279.3	ENSG00000203279	3		41.52	806
ENSG00000235494.1	ENSG00000235494	1		39.58	281
ENSG00000254876.5	ENSG00000254876	5		40.69	3701
ENSG00000255036.6	ENSG00000255036	6		43.69	7116
ENSG00000254483.1	ENSG00000254483	1		41.78	134
ENSG00000254633.1	ENSG00000254633	1		42.65	1341
ENSG00000197816.13	ENSG00000197816	13	CCDC180	46.88	14155
ENSG00000221269.1	ENSG00000221269	1	MIR1302-8	34.38	128
ENSG00000228957.1	ENSG00000228957	1		54.67	821
ENSG00000196116.7	ENSG00000196116	7	TDRD7	38.92	4320
ENSG00000136842.13	ENSG00000136842	13	TMOD1	46.76	3708
ENSG00000228174.7	ENSG00000228174	7		49.74	1408
ENSG00000136925.14	ENSG00000136925	14	TSTD2	42.44	5875
ENSG00000136937.12	ENSG00000136937	12	NCBP1	37.78	5548
ENSG00000231521.1	ENSG00000231521	1		41.18	285
ENSG00000136936.10	ENSG00000136936	10	XPA	38.79	1833
ENSG00000214417.4	ENSG00000214417	4	KRT18P13	52.34	1290
ENSG00000266608.1	ENSG00000266608	1	NA	NA	NA
ENSG00000260677.1	ENSG00000260677	1		41.03	1728
ENSG00000236130.1	ENSG00000236130	1	PTCSC2	43.91	204
ENSG00000178919.8	ENSG00000178919	8	FOXE1	60.92	3462
ENSG00000136932.13	ENSG00000136932	13	TRMO	41.69	4203
ENSG00000201830.1	ENSG00000201830	1		37.38	107
ENSG00000136929.12	ENSG00000136929	12	HEMGN	39.24	2394
ENSG00000136938.8	ENSG00000136938	8	ANP32B	43.52	1850
ENSG00000236896.1	ENSG00000236896	1		37.79	402
ENSG00000212521.1	ENSG00000212521	1	RNU6-918P	34.91	106
ENSG00000095380.10	ENSG00000095380	10	NANS	46.23	4922
ENSG00000106785.14	ENSG00000106785	14	TRIM14	46.67	5469
ENSG00000274011.1	ENSG00000274011	1		49.4	251
ENSG00000106789.12	ENSG00000106789	12	CORO2A	49.15	5717
ENSG00000095383.19	ENSG00000095383	19	TBC1D2	48.99	3681
ENSG00000278412.1	ENSG00000278412	1	MIR6854	44.93	69
ENSG00000224001.2	ENSG00000224001	2		46.33	555
ENSG00000136928.5	ENSG00000136928	5	GABBR2	45.69	7632
ENSG00000229897.2	ENSG00000229897	2	SEPT7P7	40.89	1301
ENSG00000281579.1	ENSG00000281579	1	NA	NA	NA
ENSG00000273751.2	ENSG00000273751	2	NA	NA	NA
ENSG00000165138.17	ENSG00000165138	17	ANKS6	46.95	8846
ENSG00000119514.6	ENSG00000119514	6	GALNT12	45.5	3137
ENSG00000267026.5	ENSG00000267026	5		45.09	4778
ENSG00000229338.1	ENSG00000229338	1		45.77	318
ENSG00000204291.10	ENSG00000204291	10	COL15A1	46.99	6653
ENSG00000270412.1	ENSG00000270412	1		56.95	439
ENSG00000264740.2	ENSG00000264740	2	NA	NA	NA
ENSG00000106799.12	ENSG00000106799	12	TGFBR1	39.03	6844
ENSG00000252942.1	ENSG00000252942	1	RNA5SP290	49.61	127
ENSG00000227269.1	ENSG00000227269	1		53.79	439
ENSG00000240235.3	ENSG00000240235	3	RN7SL794P	56.79	280
ENSG00000119523.9	ENSG00000119523	9	ALG2	42.69	2983
ENSG00000106803.9	ENSG00000106803	9	SEC61B	42.24	1190
ENSG00000222337.1	ENSG00000222337	1	RN7SKP225	44.89	352
ENSG00000255815.3	ENSG00000255815	3	KRT8P11	58.36	1436
ENSG00000271086.5	ENSG00000271086	5		47.98	5073
ENSG00000277828.1	ENSG00000277828	1		52.67	131
ENSG00000277465.1	ENSG00000277465	1		42.5	120
ENSG00000234860.1	ENSG00000234860	1		38.25	419
ENSG00000237461.1	ENSG00000237461	1		38.17	1544
ENSG00000119508.17	ENSG00000119508	17	NR4A3	42.99	6314
ENSG00000255145.2	ENSG00000255145	2	STX17-AS1	40.14	548
ENSG00000136874.10	ENSG00000136874	10	STX17	36.32	4740
ENSG00000254571.1	ENSG00000254571	1		35.71	336
ENSG00000023318.7	ENSG00000023318	7	ERP44	37.86	4854
ENSG00000234709.2	ENSG00000234709	2	UPF3AP3	52.28	769
ENSG00000119509.12	ENSG00000119509	12	INVS	38.92	5943
ENSG00000239908.3	ENSG00000239908	3	RN7SL75P	50.89	281
ENSG00000238172.2	ENSG00000238172	2	RPS2P35	60.87	897
ENSG00000270995.1	ENSG00000270995	1		40.99	466
ENSG00000231697.3	ENSG00000231697	3	NANOGP5	46.86	877
ENSG00000136891.13	ENSG00000136891	13	TEX10	37.95	7261
ENSG00000263475.2	ENSG00000263475	2	NA	NA	NA
ENSG00000066697.14	ENSG00000066697	14	MSANTD3	43.76	3253
ENSG00000251349.3	ENSG00000251349	3	MSANTD3-TMEFF1	39.88	2069
ENSG00000241697.4	ENSG00000241697	4	TMEFF1	39.38	2611
ENSG00000170681.6	ENSG00000170681	6	MURC	40.73	2615
ENSG00000200966.1	ENSG00000200966	1	RN7SKP87	49.83	301
ENSG00000237999.2	ENSG00000237999	2	ACTG1P19	56.99	1116
ENSG00000281312.1	ENSG00000281312	1	NA	NA	NA
ENSG00000230161.1	ENSG00000230161	1		42.18	422
ENSG00000229541.2	ENSG00000229541	2	GAPDHP26	47.29	1015
ENSG00000148123.14	ENSG00000148123	14	PLPPR1	38.59	3669
ENSG00000238143.1	ENSG00000238143	1		40.74	486
ENSG00000253041.1	ENSG00000253041	1		40.35	57
ENSG00000227411.1	ENSG00000227411	1	BAATP1	44.51	1225
ENSG00000236763.2	ENSG00000236763	2	TRMT112P4	54.88	379
ENSG00000230328.2	ENSG00000230328	2		39.72	1580
ENSG00000136881.11	ENSG00000136881	11	BAAT	38.06	3389
ENSG00000234502.2	ENSG00000234502	2	FYTTD1P1	43.02	921
ENSG00000136897.7	ENSG00000136897	7	MRPL50	35.67	3332
ENSG00000136870.10	ENSG00000136870	10	ZNF189	39.9	3433
ENSG00000136872.17	ENSG00000136872	17	ALDOB	41.64	2451
ENSG00000270982.1	ENSG00000270982	1		31.58	133
ENSG00000225376.5	ENSG00000225376	5	TMEM246-AS1	42.56	860
ENSG00000165152.8	ENSG00000165152	8	TMEM246	39.12	5568
ENSG00000233055.1	ENSG00000233055	1		43.21	243
ENSG00000155827.11	ENSG00000155827	11	RNF20	38.17	4694
ENSG00000265068.1	ENSG00000265068	1	NA	NA	NA
ENSG00000198785.4	ENSG00000198785	4	GRIN3A	38.53	8121
ENSG00000188386.5	ENSG00000188386	5	PPP3R2	44.03	3407
ENSG00000230302.2	ENSG00000230302	2	MTND3P4	40.59	303
ENSG00000230418.2	ENSG00000230418	2	ARL2BPP7	38.98	490
ENSG00000238882.1	ENSG00000238882	1	RNU6-329P	39.25	107
ENSG00000222117.1	ENSG00000222117	1	NA	NA	NA
ENSG00000235901.2	ENSG00000235901	2		37	3105
ENSG00000204250.3	ENSG00000204250	3	LINC00587	34.49	590
ENSG00000232242.2	ENSG00000232242	2	ZYG11AP1	40.54	837
ENSG00000234269.2	ENSG00000234269	2		39.05	671
ENSG00000155833.14	ENSG00000155833	14	CYLC2	30.37	2276
ENSG00000229830.1	ENSG00000229830	1		37.16	183
ENSG00000225564.6	ENSG00000225564	6	LINC01492	35.79	4421
ENSG00000226566.2	ENSG00000226566	2		34.34	526
ENSG00000253031.1	ENSG00000253031	1	RNA5SP291	47.62	105
ENSG00000270332.1	ENSG00000270332	1	SMC2-AS1	38.25	7619
ENSG00000136824.18	ENSG00000136824	18	SMC2	35.98	6468
ENSG00000242111.1	ENSG00000242111	1	TOPORSLP1	36.61	3794
ENSG00000203396.3	ENSG00000203396	3		41.5	1077
ENSG00000186881.3	ENSG00000186881	3	OR13F1	46.35	960
ENSG00000283001.1	ENSG00000283001	1		37.54	1602
ENSG00000148136.5	ENSG00000148136	5	OR13C4	41.38	957
ENSG00000204246.2	ENSG00000204246	2	OR13C3	40.52	1108
ENSG00000186943.1	ENSG00000186943	1	OR13C8	44.03	963
ENSG00000237443.1	ENSG00000237443	1	OR13D2P	42.78	907
ENSG00000277556.1	ENSG00000277556	1	OR13C5	43.89	957
ENSG00000276119.1	ENSG00000276119	1	OR13C2	44.2	957
ENSG00000136839.1	ENSG00000136839	1	OR13C9	43.89	957
ENSG00000273423.1	ENSG00000273423	1	OR13I1P	40.43	1264
ENSG00000235248.2	ENSG00000235248	2	OR13C1P	42.06	963
ENSG00000179055.6	ENSG00000179055	6	OR13D1	41.88	1041
ENSG00000188712.4	ENSG00000188712	4	OR13D3P	42.26	937
ENSG00000136783.9	ENSG00000136783	9	NIPSNAP3A	36.49	2585
ENSG00000165028.11	ENSG00000165028	11	NIPSNAP3B	36.82	2178
ENSG00000165029.15	ENSG00000165029	15	ABCA1	43.42	11350
ENSG00000226334.1	ENSG00000226334	1		60.37	469
ENSG00000230013.1	ENSG00000230013	1		56.9	606
ENSG00000201583.1	ENSG00000201583	1	RN7SKP191	50.33	306
ENSG00000070214.15	ENSG00000070214	15	SLC44A1	38.86	12172
ENSG00000106701.11	ENSG00000106701	11	FSD1L	37.37	9877
ENSG00000229419.1	ENSG00000229419	1	RALGAPA1P1	40.13	6232
ENSG00000228317.1	ENSG00000228317	1		39.95	631
ENSG00000106692.13	ENSG00000106692	13	FKTN	37.44	8032
ENSG00000279609.1	ENSG00000279609	1		46.33	1621
ENSG00000186051.6	ENSG00000186051	6	TAL2	51.52	656
ENSG00000095209.11	ENSG00000095209	11	TMEM38B	37.52	4511
ENSG00000228366.1	ENSG00000228366	1		42.89	492
ENSG00000232486.1	ENSG00000232486	1		37.11	2434
ENSG00000228948.2	ENSG00000228948	2	SLC25A6P5	48.14	1353
ENSG00000225002.2	ENSG00000225002	2		37.79	456
ENSG00000234323.5	ENSG00000234323	5		38.66	10944
ENSG00000229297.1	ENSG00000229297	1		41.43	371
ENSG00000277889.1	ENSG00000277889	1	MIR8081	45.26	95
ENSG00000237062.1	ENSG00000237062	1		45.27	597
ENSG00000234229.7	ENSG00000234229	7	LINC01505	40.08	686
ENSG00000200131.1	ENSG00000200131	1	RN7SKP77	47.88	353
ENSG00000228143.2	ENSG00000228143	2		41.31	581
ENSG00000212276.1	ENSG00000212276	1	RNA5SP292	42.37	118
ENSG00000148143.12	ENSG00000148143	12	ZNF462	40.08	12259
ENSG00000230782.1	ENSG00000230782	1		40.5	2602
ENSG00000231562.1	ENSG00000231562	1		47.63	779
ENSG00000223615.2	ENSG00000223615	2		46.2	171
ENSG00000225531.1	ENSG00000225531	1		44.31	729
ENSG00000226047.1	ENSG00000226047	1		42.38	329
ENSG00000226535.1	ENSG00000226535	1		43.99	1580
ENSG00000119318.12	ENSG00000119318	12	RAD23B	38	4615
ENSG00000276883.1	ENSG00000276883	1	NA	NA	NA
ENSG00000226825.1	ENSG00000226825	1	LINC01509	47.93	449
ENSG00000213558.3	ENSG00000213558	3	HMGN2P32	48.33	269
ENSG00000199905.1	ENSG00000199905	1	RNU6-492P	42.31	104
ENSG00000136826.14	ENSG00000136826	14	KLF4	56.93	3659
ENSG00000236005.1	ENSG00000236005	1		51.88	441
ENSG00000227350.1	ENSG00000227350	1		45.71	466
ENSG00000202308.1	ENSG00000202308	1	RNU6-996P	40.19	107
ENSG00000275701.1	ENSG00000275701	1	NA	NA	NA
ENSG00000222558.1	ENSG00000222558	1	RNU6-1064P	40.38	104
ENSG00000244104.3	ENSG00000244104	3	RN7SL659P	52.51	299
ENSG00000231293.1	ENSG00000231293	1	RPL36AP6	45.79	321
ENSG00000233727.1	ENSG00000233727	1		50.42	177
ENSG00000222459.1	ENSG00000222459	1	RNA5SP293	54.87	113
ENSG00000236783.1	ENSG00000236783	1	RPS15AP27	44.31	343
ENSG00000213557.4	ENSG00000213557	4		44.21	380
ENSG00000237360.2	ENSG00000237360	2	CHCHD4P2	50.24	420
ENSG00000230030.1	ENSG00000230030	1		34.72	224
ENSG00000222512.1	ENSG00000222512	1	NA	NA	NA
ENSG00000169253.3	ENSG00000169253	3		56.92	318
ENSG00000231678.2	ENSG00000231678	2		43.01	400
ENSG00000231810.1	ENSG00000231810	1	RPL36AP35	43.18	308
ENSG00000213556.3	ENSG00000213556	3		47.92	265
ENSG00000148156.7	ENSG00000148156	7	ACTL7B	57.97	2379
ENSG00000187003.6	ENSG00000187003	6	ACTL7A	57.1	1494
ENSG00000070061.14	ENSG00000070061	14	IKBKAP	39.91	6048
ENSG00000119328.11	ENSG00000119328	11	FAM206A	39.01	2758
ENSG00000119326.14	ENSG00000119326	14	CTNNAL1	39.11	3131
ENSG00000201227.1	ENSG00000201227	1	NA	NA	NA
ENSG00000106771.12	ENSG00000106771	12	TMEM245	39.52	9484
ENSG00000199331.1	ENSG00000199331	1		44.12	102
ENSG00000207698.1	ENSG00000207698	1	MIR32	38.57	70
ENSG00000260230.2	ENSG00000260230	2	FRRS1L	42.27	8197
ENSG00000095203.14	ENSG00000095203	14	EPB41L4B	45.2	7879
ENSG00000200106.1	ENSG00000200106	1	RNU6-984P	41.28	109
ENSG00000265647.1	ENSG00000265647	1	NA	NA	NA
ENSG00000237124.1	ENSG00000237124	1	MTND2P11	42.35	648
ENSG00000207329.1	ENSG00000207329	1		43.75	112
ENSG00000070159.13	ENSG00000070159	13	PTPN3	45.34	9995
ENSG00000263861.1	ENSG00000263861	1	MIR3927	43.66	71
ENSG00000213539.4	ENSG00000213539	4	YBX1P6	54.96	1002
ENSG00000243444.7	ENSG00000243444	7	PALM2	41.47	4943
ENSG00000232939.1	ENSG00000232939	1		42.52	478
ENSG00000157654.17	ENSG00000157654	17	PALM2-AKAP2	42.8	8203
ENSG00000228053.1	ENSG00000228053	1		43.1	478
ENSG00000241978.9	ENSG00000241978	9	AKAP2	43.07	7862
ENSG00000188959.9	ENSG00000188959	9	C9orf152	47.55	2947
ENSG00000136810.12	ENSG00000136810	12	TXN	42.28	1142
ENSG00000204193.10	ENSG00000204193	10	TXNDC8	39.93	2135
ENSG00000165124.17	ENSG00000165124	17	SVEP1	37.88	14190
ENSG00000206658.1	ENSG00000206658	1	RNU6-1039P	41.12	107
ENSG00000212254.1	ENSG00000212254	1	NA	NA	NA
ENSG00000232896.1	ENSG00000232896	1		41.91	635
ENSG00000030304.13	ENSG00000030304	13	MUSK	36.45	4246
ENSG00000223918.1	ENSG00000223918	1		46.43	224
ENSG00000198121.13	ENSG00000198121	13	LPAR1	38.26	4159
ENSG00000206923.1	ENSG00000206923	1	RNU6-432P	44.95	109
ENSG00000207401.1	ENSG00000207401	1		41.18	102
ENSG00000212409.1	ENSG00000212409	1	RNY4P18	41.57	89
ENSG00000227531.1	ENSG00000227531	1		38.06	744
ENSG00000274263.1	ENSG00000274263	1	MIR7702	50.85	59
ENSG00000171133.2	ENSG00000171133	2	OR2K2	43.55	1038
ENSG00000136813.14	ENSG00000136813	14	KIAA0368	39.33	8449
ENSG00000223238.1	ENSG00000223238	1	RNA5SP294	50.51	99
ENSG00000173258.12	ENSG00000173258	12	ZNF483	42.33	5738
ENSG00000106853.16	ENSG00000106853	16	PTGR1	43.39	3644
ENSG00000224644.1	ENSG00000224644	1		40.21	302
ENSG00000204173.10	ENSG00000204173	10	LRRC37A5P	44.43	2271
ENSG00000059769.19	ENSG00000059769	19	DNAJC25	42.74	2586
ENSG00000244115.1	ENSG00000244115	1	DNAJC25-GNG10	43.44	1448
ENSG00000242616.3	ENSG00000242616	3	GNG10	46.6	1491
ENSG00000165181.16	ENSG00000165181	16	C9orf84	35.81	6276
ENSG00000224067.2	ENSG00000224067	2		60.09	413
ENSG00000206907.1	ENSG00000206907	1	RNU6-1013P	36.45	107
ENSG00000148154.9	ENSG00000148154	9	UGCG	40.22	4615
ENSG00000266315.1	ENSG00000266315	1	MIR4668	30	70
ENSG00000222356.1	ENSG00000222356	1	RNU6-710P	35.24	105
ENSG00000259953.1	ENSG00000259953	1		42.95	4836
ENSG00000106868.16	ENSG00000106868	16	SUSD1	42.78	4183
ENSG00000222327.1	ENSG00000222327	1	RNU6-855P	37.5	104
ENSG00000200261.1	ENSG00000200261	1		41.07	112
ENSG00000225513.1	ENSG00000225513	1		54.22	450
ENSG00000119314.15	ENSG00000119314	15	PTBP3	37.7	8239
ENSG00000242256.3	ENSG00000242256	3	RN7SL57P	51.72	290
ENSG00000199525.1	ENSG00000199525	1	RNA5SP295	48.76	121
ENSG00000243911.3	ENSG00000243911	3	RN7SL430P	52.89	242
ENSG00000230081.2	ENSG00000230081	2	HSPE1P28	39.11	211
ENSG00000213529.3	ENSG00000213529	3		47.89	403
ENSG00000119471.14	ENSG00000119471	14	HSDL2	40.81	3455
ENSG00000230185.4	ENSG00000230185	4	C9orf147	40.99	1718
ENSG00000165185.14	ENSG00000165185	14	KIAA1958	38.95	13119
ENSG00000250068.1	ENSG00000250068	1		43.84	260
ENSG00000148153.13	ENSG00000148153	13	INIP	40.14	4423
ENSG00000226609.1	ENSG00000226609	1		43.09	420
ENSG00000148158.16	ENSG00000148158	16	SNX30	44.26	11578
ENSG00000119457.7	ENSG00000119457	7	SLC46A2	48.07	2502
ENSG00000271631.1	ENSG00000271631	1		36.89	610
ENSG00000237906.1	ENSG00000237906	1	MUPP	43.19	566
ENSG00000228623.3	ENSG00000228623	3	ZNF883	37.57	2051
ENSG00000136866.13	ENSG00000136866	13	ZFP37	39.08	6354
ENSG00000225684.3	ENSG00000225684	3	FAM225B	51.56	7407
ENSG00000231528.2	ENSG00000231528	2	FAM225A	53.97	6100
ENSG00000136867.10	ENSG00000136867	10	SLC31A2	48.09	2504
ENSG00000119321.8	ENSG00000119321	8	FKBP15	41.19	11060
ENSG00000136868.10	ENSG00000136868	10	SLC31A1	41.28	5127
ENSG00000176386.8	ENSG00000176386	8	CDC26	43.07	1175
ENSG00000136875.12	ENSG00000136875	12	PRPF4	42.73	3613
ENSG00000165188.13	ENSG00000165188	13	RNF183	49.82	3646
ENSG00000148225.15	ENSG00000148225	15	WDR31	43.39	4933
ENSG00000119411.10	ENSG00000119411	10	BSPRY	46.76	2339
ENSG00000119431.9	ENSG00000119431	9	HDHD3	54.87	2105
ENSG00000148218.15	ENSG00000148218	15	ALAD	51.45	4983
ENSG00000148229.12	ENSG00000148229	12	POLE3	49.33	2604
ENSG00000157653.11	ENSG00000157653	11	C9orf43	43.34	2290
ENSG00000138835.22	ENSG00000138835	22	RGS3	48.79	13793
ENSG00000237073.1	ENSG00000237073	1		52.2	395
ENSG00000282897.1	ENSG00000282897	1		56.23	2787
ENSG00000233817.1	ENSG00000233817	1		50.84	3043
ENSG00000227482.1	ENSG00000227482	1		48.47	1223
ENSG00000214669.3	ENSG00000214669	3		50	426
ENSG00000211556.2	ENSG00000211556	2	NA	NA	NA
ENSG00000232905.2	ENSG00000232905	2		50.32	946
ENSG00000157657.14	ENSG00000157657	14	ZNF618	45.61	10384
ENSG00000106927.11	ENSG00000106927	11	AMBP	49.44	2041
ENSG00000136883.12	ENSG00000136883	12	KIF12	55.28	2975
ENSG00000196739.14	ENSG00000196739	14	COL27A1	52.26	13988
ENSG00000207726.2	ENSG00000207726	2	MIR455	54.17	96
ENSG00000229314.5	ENSG00000229314	5	ORM1	55.09	901
ENSG00000228278.3	ENSG00000228278	3	ORM2	55.2	760
ENSG00000106948.16	ENSG00000106948	16	AKNA	50.65	10601
ENSG00000235119.1	ENSG00000235119	1		56.63	173
ENSG00000095397.13	ENSG00000095397	13	WHRN	48.36	5542
